t_s,cmd_velocity_rps_out,phase,mode,velocity_rps_out,q_current_A,d_current_A,voltage_q_V,voltage_d_V,bus_voltage_V,fet_temp_C,fault,omega_e_rad_s,vq_corrected_V
18.377,0.38612,ramp,10,0.38078823685646057,0.28985685110092163,0.07357826828956604,0.0,0.0,24.0,34.0,0,1674.7941384743333,-0.1945579704186308
18.397,0.38811,ramp,10,0.3877575993537903,0.6860496997833252,0.06594839692115784,0.0,0.0,24.0,34.0,0,1705.4469957048748,-0.3766740709973609
18.4169,0.39011,ramp,10,0.3850877583026886,0.2476610243320465,0.1038534939289093,0.0,0.0,24.0,34.0,0,1693.7044214595237,-0.19926175081324024
18.4369,0.39211,ramp,10,0.39490625262260437,0.7685532569885254,-0.047377001494169235,0.0,0.0,24.0,34.0,0,1736.8884149341884,-0.3245474298105115
18.457,0.39412,ramp,10,0.38977909088134766,0.31426799297332764,0.2263810932636261,0.0,0.0,24.0,34.0,0,1714.3379798100502,-0.32997886724461395
18.477,0.39611,ramp,10,0.3918513357639313,0.6650330424308777,-0.08977639675140381,0.0,0.0,24.0,34.0,0,1723.4521888294394,-0.24176602533206776
18.497,0.39812,ramp,10,0.3963111937046051,0.35533541440963745,0.4986351430416107,0.0,0.0,24.0,34.0,0,1743.0676685489043,-0.5743925615035861
18.517,0.4,dwell,10,0.3953060209751129,0.0890556201338768,-0.26989850401878357,0.0,0.0,24.0,34.0,0,1738.6466879813183,0.17742732925439259
18.538,0.4,dwell,10,0.4021316468715668,0.4596904218196869,-0.2262902557849884,0.0,0.0,24.0,34.0,0,1768.6673586227507,-0.02993426040341929
18.558,0.4,dwell,10,0.3967566192150116,0.1262040138244629,0.296525776386261,0.0,0.0,24.0,34.0,0,1745.0267522646047,-0.3016478983648892
18.578,0.4,dwell,10,0.3959735035896301,0.44188567996025085,-0.27023863792419434,0.0,0.0,24.0,34.0,0,1741.5824298507512,0.011410458341235635
18.5979,0.4,dwell,10,0.4033440351486206,0.4743720293045044,0.19363293051719666,0.0,0.0,24.0,34.0,0,1773.9997207690376,-0.3847500667821453
18.618,0.4,dwell,10,0.4020182192325592,0.3754914700984955,0.21295897662639618,0.0,0.0,24.0,34.0,0,1768.1684778103622,-0.35349792137721503
18.638,0.4,dwell,10,0.4092429280281067,0.2647826075553894,-0.2669239938259125,0.0,0.0,24.0,34.0,0,1799.9444067173467,0.09965423781184693
18.6582,0.4,dwell,10,0.40813085436820984,0.5700950026512146,-0.21711477637290955,0.0,0.0,24.0,34.0,0,1795.0532513010912,-0.08699667838203323
18.6778,0.4,dwell,10,0.40213412046432495,0.25867730379104614,0.2144516110420227,0.0,0.0,24.0,34.0,0,1768.6782380519226,-0.29960462280368755
18.6981,0.4,dwell,10,0.4076364040374756,0.4077560603618622,-0.08501759171485901,0.0,0.0,24.0,34.0,0,1792.8785451638514,-0.12131278612868714
18.718,0.4,dwell,10,0.40430453419685364,0.5223566293716431,-0.011786061339080334,0.0,0.0,24.0,34.0,0,1778.22421622423,-0.2369398261392944
18.738,0.4,dwell,10,0.41128718852996826,0.38404130935668945,0.05024942755699158,0.0,0.0,24.0,34.0,0,1808.9355340018878,-0.22392492823985244
18.7581,0.4,dwell,10,0.4113781154155731,0.4225406050682068,0.05661945790052414,0.0,0.0,24.0,34.0,0,1809.33545133205,-0.24751107593420513
18.778,0.4,dwell,10,0.40559202432632446,0.2697533965110779,0.21014389395713806,0.0,0.0,24.0,34.0,0,1783.886893569471,-0.30276775536428663
18.7982,0.4,dwell,10,0.40539172291755676,0.3831174075603485,-0.6312369108200073,0.0,0.0,24.0,34.0,0,1783.0059219614675,0.3454775967642477
18.8181,0.4,dwell,10,0.4055098593235016,0.6516580581665039,-0.2961274981498718,0.0,0.0,24.0,34.0,0,1783.5255130125204,-0.06077943714600195
18.8381,0.4,dwell,10,0.40700563788414,0.3321501314640045,0.17616640031337738,0.0,0.0,24.0,34.0,0,1790.1042907250187,-0.3044030269336738
18.858,0.4,dwell,10,0.40919485688209534,0.19614067673683167,-0.14869745075702667,0.0,0.0,24.0,34.0,0,1799.7329787745248,0.03252645286156479
18.8781,0.4,dwell,10,0.4056188762187958,0.6332414746284485,-0.0009784974390640855,0.0,0.0,24.0,34.0,0,1784.004994360843,-0.2983045892699341
18.898,0.4,dwell,10,0.4027869999408722,0.23996472358703613,-0.11586619913578033,0.0,0.0,24.0,34.0,0,1771.549751966003,-0.01733990752225434
18.918,0.4,dwell,10,0.4031120538711548,0.2682775855064392,0.012197322212159634,0.0,0.0,24.0,34.0,0,1772.979413821158,-0.1368402517556515
18.9382,0.4,dwell,10,0.40631765127182007,0.3660697638988495,-0.2184930443763733,0.0,0.0,23.5,34.0,0,1787.0783675631733,0.009719910890915145
18.9581,0.4,dwell,10,0.40615442395210266,0.2800625264644623,-0.10486003011465073,0.0,0.0,24.0,34.0,0,1786.360456315288,-0.04467439105704446
18.978,0.4,dwell,10,0.41032254695892334,0.30076277256011963,0.22561019659042358,0.0,0.0,24.0,34.0,0,1804.6928187797691,-0.3325163198765958
18.9979,0.4,dwell,10,0.4034034013748169,0.2598147690296173,-0.11520610749721527,0.0,0.0,24.0,34.0,0,1774.260827069163,-0.02711725809919041
19.018,0.4,dwell,10,0.40175074338912964,0.38728368282318115,0.004925948102027178,0.0,0.0,24.0,34.0,0,1766.9920576077388,-0.18701057872536125
19.0383,0.4,dwell,10,0.404354453086853,0.4880330264568329,0.35805225372314453,0.0,0.0,24.0,34.0,0,1778.4437709695667,-0.5283796908124753
19.0578,0.4,dwell,10,0.4021216630935669,0.36151713132858276,-0.2127092182636261,0.0,0.0,24.0,34.0,0,1768.6234476736836,0.005199556152759577
19.078,0.4,dwell,10,0.4093409776687622,0.5375764966011047,-0.2132563591003418,0.0,0.0,24.0,34.0,0,1800.3756515604257,-0.07434481060529521
19.0982,0.4,dwell,10,0.4064284563064575,0.3107832074165344,0.10076533257961273,0.0,0.0,24.0,34.0,0,1787.56571355909,-0.23105587613497872
19.1178,0.4,dwell,10,0.4015548527240753,0.33124658465385437,0.1121935099363327,0.0,0.0,24.0,34.0,0,1766.1304854638008,-0.24915260240378073
19.1376,0.4,dwell,10,0.40613922476768494,0.7221810221672058,0.02478795126080513,0.0,0.0,24.0,34.0,0,1786.2936068107379,-0.3618442016085564
19.1574,0.4,dwell,10,0.4010343849658966,0.28205811977386475,0.14788737893104553,0.0,0.0,24.0,34.0,0,1763.8413487040666,-0.2552461297187833
19.1781,0.4,dwell,10,0.40495145320892334,0.2364451289176941,0.06837992370128632,0.0,0.0,24.0,34.0,0,1781.0695146463304,-0.16865502864215354
19.1981,0.4,dwell,10,0.40288951992988586,0.28097113966941833,-0.30183589458465576,0.0,0.0,24.0,34.0,0,1772.0006584280673,0.11745514274335592
19.2182,0.4,dwell,10,0.39766985177993774,0.5606728792190552,-0.2280871570110321,0.0,0.0,24.0,34.0,0,1749.0433588683918,-0.07824190984126117
19.2382,0.4,dwell,10,0.40123289823532104,0.41190657019615173,0.20230644941329956,0.0,0.0,24.0,34.0,0,1764.714455664476,-0.3615620608851997
19.2581,0.4,dwell,10,0.39512065052986145,0.6182800531387329,0.001666305586695671,0.0,0.0,24.0,34.0,0,1737.831386180726,-0.29340833948710937
19.2781,0.4,dwell,10,0.4021415114402771,0.2854503393173218,-0.0014905401039868593,0.0,0.0,24.0,34.0,0,1768.7107452619784,-0.1336036120726627
19.2981,0.4,dwell,10,0.40280184149742126,0.3563315272331238,-0.17295335233211517,0.0,0.0,24.0,34.0,0,1771.6150285410347,-0.024997699920542404
19.3181,0.4,dwell,10,0.3974947929382324,0.2785983085632324,-0.05620597302913666,0.0,0.0,24.0,34.0,0,1748.2734098689257,-0.08563767566532629
19.3379,0.4,dwell,10,0.4016590118408203,0.5011098980903625,0.1310768574476242,0.0,0.0,24.0,34.0,0,1766.5886011861598,-0.345017749505503
19.3583,0.4,dwell,10,0.40162742137908936,0.2840856909751892,0.049909673631191254,0.0,0.0,24.0,34.0,0,1766.449659078663,-0.17543008155143983
19.3781,0.4,dwell,10,0.40598246455192566,0.30246153473854065,0.1112295538187027,0.0,0.0,24.0,34.0,0,1785.6041393716516,-0.23577238743754214
19.3981,0.4,dwell,10,0.40764617919921875,0.4638825058937073,0.07627934962511063,0.0,0.0,24.0,34.0,0,1792.9215385706996,-0.2830922908865916
19.418,0.4,dwell,10,0.3977782726287842,0.24185769259929657,0.18875667452812195,0.0,0.0,24.0,34.0,0,1749.5202186675167,-0.2687108933150314
19.4382,0.4,dwell,10,0.39738112688064575,0.5955080389976501,-0.7784785032272339,0.0,0.0,24.0,34.0,0,1747.773480436858,0.35512132318425377
19.4581,0.4,dwell,10,0.3967812657356262,0.2803497910499573,0.16776160895824432,0.0,0.0,24.0,34.0,0,1745.135153323944,-0.26936816586710643
19.4781,0.4,dwell,10,0.3972489833831787,0.17689011991024017,-0.27468129992485046,0.0,0.0,24.0,34.0,0,1747.1922829796515,0.14092492871709839
19.4981,0.4,dwell,10,0.4004024863243103,0.3730320632457733,-0.04696033522486687,0.0,0.0,24.0,34.0,0,1761.0621133217571,-0.13752458222557742
19.518,0.4,dwell,10,0.39250868558883667,0.3164762556552887,0.08113352209329605,0.0,0.0,24.0,34.0,0,1726.3433643625053,-0.21500697081706502
19.538,0.4,dwell,10,0.39649054408073425,0.5106334686279297,-0.35062822699546814,0.0,0.0,24.0,34.0,0,1743.8564927025966,0.04479633108805117
19.558,0.4,dwell,10,0.39568430185317993,0.35045164823532104,0.20401138067245483,0.0,0.0,24.0,34.0,0,1740.3104541798589,-0.3316114557488027
19.578,0.4,dwell,10,0.4002703130245209,0.6089386940002441,-0.1173199936747551,0.0,0.0,24.0,34.0,0,1760.4807847870902,-0.19103305046611216
19.598,0.4,dwell,10,0.4008340835571289,0.2895214557647705,-0.049334943294525146,0.0,0.0,24.0,34.0,0,1762.960377096063,-0.09607724975677559
19.6181,0.4,dwell,10,0.3931320011615753,0.2873702049255371,0.08275945484638214,0.0,0.0,24.0,34.0,0,1729.0848494363627,-0.20267734296193846
19.638,0.4,dwell,10,0.39566755294799805,0.4458436965942383,-0.20869076251983643,0.0,0.0,24.0,34.0,0,1740.2367886473935,-0.04072865185382618
19.658,0.4,dwell,10,0.39267271757125854,0.387209415435791,0.009028356522321701,0.0,0.0,24.0,34.0,0,1727.0648147018076,-0.19019754722728124
19.678,0.4,dwell,10,0.3963645398616791,0.16113144159317017,0.0006508615333586931,0.0,0.0,24.0,34.0,0,1743.3022972021295,-0.07664358179624292
19.6975,0.4,dwell,10,0.39528876543045044,0.28336024284362793,-0.12224081158638,0.0,0.0,24.0,34.0,0,1738.570794132035,-0.03444185507842758
19.7181,0.4,dwell,10,0.38636183738708496,0.571937084197998,-0.08506660163402557,0.0,0.0,24.0,34.0,0,1699.3081139478084,-0.20254818956479465
19.7381,0.4,dwell,10,0.390907883644104,0.3756067454814911,0.19837014377117157,0.0,0.0,24.0,34.0,0,1719.3026696813113,-0.336952485291722
19.758,0.4,dwell,10,0.38908296823501587,0.6308803558349609,0.1278628408908844,0.0,0.0,24.0,34.0,0,1711.2762725016512,-0.4003528869081793
19.7782,0.4,dwell,10,0.3905109763145447,0.3203461766242981,0.1968163549900055,0.0,0.0,24.0,34.0,0,1717.556980070332,-0.3094390631799268
19.7981,0.4,dwell,10,0.38918107748031616,0.579425036907196,-0.023070119321346283,0.0,0.0,24.0,34.0,0,1711.7077794996499,-0.25522910468101073
19.8181,0.4,dwell,10,0.3841082751750946,0.3186958432197571,0.04783300310373306,0.0,0.0,24.0,34.0,0,1689.3964296623733,-0.1883388847121274
19.8381,0.4,dwell,10,0.38878756761550903,0.5014768838882446,0.18574820458889008,0.0,0.0,24.0,34.0,0,1709.977032719099,-0.38544834571044984
19.858,0.4,dwell,10,0.38550013303756714,0.39891380071640015,-0.12978607416152954,0.0,0.0,24.0,34.0,0,1695.5181402721923,-0.08550301833137154
19.8783,0.4,dwell,10,0.39201387763023376,0.6173390746116638,-0.214131161570549,0.0,0.0,24.0,34.0,0,1724.1670852957468,-0.11891816151269141
19.8981,0.4,dwell,10,0.3871452212333679,0.3317098021507263,-0.060840338468551636,0.0,0.0,24.0,34.0,0,1702.7536160588015,-0.10823133274559152
19.918,0.4,dwell,10,0.38909053802490234,0.3104148209095001,0.056450024247169495,0.0,0.0,24.0,34.0,0,1711.3095661764667,-0.19181507852626517
19.938,0.4,dwell,10,0.39274588227272034,0.6098326444625854,0.15492486953735352,0.0,0.0,24.0,34.0,0,1727.386609865868,-0.41323977841129134
19.9598,0.4,dwell,10,0.3890136182308197,0.264974445104599,-0.043704330921173096,0.0,0.0,24.0,34.0,0,1710.9712552524584,-0.09018800466375294
19.9782,0.4,dwell,10,0.3925333321094513,0.5363186597824097,-0.16374461352825165,0.0,0.0,24.0,34.0,0,1726.4517654218446,-0.12110740722917476
19.9981,0.4,dwell,10,0.39057043194770813,0.29702773690223694,0.03471709042787552,0.0,0.0,24.0,34.0,0,1717.818479602837,-0.16820084325765505
20.018,0.4,dwell,10,0.3951571583747864,0.398782342672348,-0.1507282853126526,0.0,0.0,24.0,34.0,0,1737.991956069106,-0.06583769013179795
20.038,0.4,dwell,10,0.39711859822273254,0.3017846345901489,0.24063614010810852,0.0,0.0,24.0,34.0,0,1746.6188190925784,-0.33914638100220496
20.0581,0.4,dwell,10,0.3994872272014618,0.29855310916900635,0.08000032603740692,0.0,0.0,24.0,34.0,0,1757.0365934506963,-0.20677419500414526
20.078,0.4,dwell,10,0.39932388067245483,0.6018791794776917,0.017233319580554962,0.0,0.0,24.0,34.0,0,1756.318157892972,-0.29846404691722583
20.0981,0.4,dwell,10,0.3973773419857025,0.23409518599510193,0.0034383197780698538,0.0,0.0,24.0,34.0,0,1747.7568335994508,-0.11338922651150138
20.1181,0.4,dwell,10,0.3967878222465515,0.34310996532440186,-0.07952697575092316,0.0,0.0,24.0,34.0,0,1745.1639903651226,-0.09715564852429502
20.1381,0.4,dwell,10,0.40063807368278503,0.6500407457351685,0.08102316409349442,0.0,0.0,24.0,34.0,0,1762.098280642285,-0.37383710002247217
20.1581,0.4,dwell,10,0.40032389760017395,0.4150362014770508,0.09742256253957748,0.0,0.0,24.0,34.0,0,1760.7164620599947,-0.2762828598440559
20.1781,0.4,dwell,10,0.40298938751220703,0.485866904258728,-0.17951510846614838,0.0,0.0,24.0,34.0,0,1772.4398989962,-0.08067890104853678
20.1975,0.4,dwell,10,0.3993569016456604,0.32564201951026917,-0.026403699070215225,0.0,0.0,24.0,34.0,0,1756.4633917185436,-0.1321291287350026
20.2176,0.4,dwell,10,0.39882582426071167,0.2771872580051422,0.036849088966846466,0.0,0.0,24.0,34.0,0,1754.1275913830839,-0.16116779143213672
20.2381,0.4,dwell,10,0.40068933367729187,0.2984336316585541,0.019186118617653847,0.0,0.0,24.0,34.0,0,1762.323733873317,-0.15678513517386056
20.2582,0.4,dwell,10,0.4000611901283264,0.44857701659202576,-0.283037006855011,0.0,0.0,24.0,34.0,0,1759.5610142509554,0.021055691449049535
20.2782,0.4,dwell,10,0.4027358293533325,0.3600460886955261,0.2282831072807312,0.0,0.0,24.0,34.0,0,1771.3246919673509,-0.35921298691273973
20.2971,0.4,dwell,10,0.39601993560791016,0.317688524723053,0.07624857872724533,0.0,0.0,24.0,34.0,0,1741.786648533279,-0.21218583735911767
20.318,0.4,dwell,10,0.3979024291038513,0.3182453513145447,0.0738903358578682,0.0,0.0,24.0,34.0,0,1750.06628736547,-0.2108137265178815
20.3382,0.4,dwell,10,0.40108996629714966,0.3268932104110718,0.26290151476860046,0.0,0.0,24.0,34.0,0,1764.0858081667845,-0.3713450037632016
20.3581,0.4,dwell,10,0.3994382321834564,0.5498174428939819,-0.057241588830947876,0.0,0.0,24.0,34.0,0,1756.8211021066172,-0.21267636671958579
20.3774,0.4,dwell,10,0.40453073382377625,0.4053577780723572,0.09660657495260239,0.0,0.0,24.0,34.0,0,1779.219094144889,-0.27187517509965203
20.3984,0.4,dwell,10,0.40038755536079407,0.4242779016494751,0.06796581298112869,0.0,0.0,24.0,34.0,0,1760.9964435143463,-0.2563975257733283
20.418,0.4,dwell,10,0.3999045789241791,0.26743295788764954,0.024517852813005447,0.0,0.0,24.0,34.0,0,1758.872202199169,-0.14649698309139764
20.438,0.4,dwell,10,0.40688300132751465,0.4678053557872772,0.38410434126853943,0.0,0.0,24.0,34.0,0,1789.5649069775204,-0.5424946459189571
20.4581,0.4,dwell,10,0.4037587344646454,0.2169266790151596,0.009508218616247177,0.0,0.0,24.0,34.0,0,1775.823663623579,-0.11036644122938719
20.4781,0.4,dwell,10,0.4116106629371643,0.6654019355773926,-0.34938251972198486,0.0,0.0,24.0,34.0,0,1810.3582487516678,-0.018459087278609787
20.4981,0.4,dwell,10,0.4079468846321106,0.31294113397598267,0.09384934604167938,0.0,0.0,24.0,34.0,0,1794.244110141114,-0.2265857182494731
20.5177,0.4,dwell,10,0.4041309952735901,0.2071007341146469,0.2526840269565582,0.0,0.0,24.0,34.0,0,1777.4609521752188,-0.30790915072422215
20.5374,0.4,dwell,10,0.4096202254295349,0.5598074197769165,0.07217317819595337,0.0,0.0,24.0,34.0,0,1801.6038473597107,-0.3252533934321737
20.558,0.4,dwell,10,0.40549802780151367,0.370618999004364,0.07462166994810104,0.0,0.0,24.0,34.0,0,1783.473475260939,-0.2373179126721609
20.5781,0.4,dwell,10,0.4111914038658142,0.406767338514328,0.12761925160884857,0.0,0.0,24.0,34.0,0,1808.514251045762,-0.3000992392382462
20.5981,0.4,dwell,10,0.4127073287963867,1.0681567192077637,0.9418588876724243,0.0,0.0,24.0,34.0,0,1815.1816371211542,-1.304241148680262
20.618,0.4,dwell,10,0.404906302690506,0.2605748474597931,-0.11347627639770508,0.0,0.0,24.0,34.0,0,1780.870932294578,-0.028561035928372225
20.638,0.4,dwell,10,0.4084547758102417,0.6713160276412964,-0.47597330808639526,0.0,0.0,24.0,34.0,0,1796.4779322127697,0.08285282522268611
20.658,0.4,dwell,10,0.41111257672309875,0.2887898087501526,0.009709486737847328,0.0,0.0,24.0,34.0,0,1808.16755116432,-0.14462614155188197
20.678,0.4,dwell,10,0.41257989406585693,0.348031222820282,0.3836229741573334,0.0,0.0,24.0,34.0,0,1814.6211499026115,-0.4900106572331894
20.698,0.4,dwell,10,0.4144724905490875,0.32384759187698364,-0.16535967588424683,0.0,0.0,24.0,34.0,0,1822.9452239937095,-0.01197584897716511
20.7181,0.4,dwell,10,0.41139018535614014,0.32463324069976807,-0.11461137980222702,0.0,0.0,24.0,34.0,0,1809.3885377033102,-0.056345637090611966
20.738,0.4,dwell,10,0.4075150489807129,0.04770393297076225,0.024681828916072845,0.0,0.0,24.0,34.0,0,1792.3447977471292,-0.04322602269906946
20.758,0.4,dwell,10,0.4080670475959778,0.3331948518753052,0.08312436938285828,0.0,0.0,24.0,34.0,0,1794.7726144594408,-0.22717245324749294
20.778,0.4,dwell,10,0.4101960361003876,0.2896993160247803,0.28374531865119934,0.0,0.0,24.0,34.0,0,1804.1363949624836,-0.3762906427927114
20.7982,0.4,dwell,10,0.4085303843021393,0.2133490890264511,0.02529790997505188,0.0,0.0,24.0,34.0,0,1796.810475728542,-0.12204033942349095
20.8181,0.4,dwell,10,0.4144151508808136,0.56653892993927,-0.16763639450073242,0.0,0.0,24.0,34.0,0,1822.6930309608574,-0.12469321173162068
20.8382,0.4,dwell,10,0.41108641028404236,0.3338654637336731,-0.03230251371860504,0.0,0.0,24.0,34.0,0,1808.052465154526,-0.13038776483646675
20.8581,0.4,dwell,10,0.4084503948688507,0.2825281023979187,0.030887048691511154,0.0,0.0,24.0,34.0,0,1796.4586638261642,-0.15941040811256127
20.8775,0.4,dwell,10,0.41240859031677246,0.36674147844314575,-0.0828188806772232,0.0,0.0,24.0,34.0,0,1813.8677166630932,-0.10296971756818095
20.8981,0.4,dwell,10,0.40850305557250977,0.2324640154838562,-0.18812547624111176,0.0,0.0,24.0,34.0,0,1796.6902776978116,0.04829212473483685
20.918,0.4,dwell,10,0.4137437045574188,0.4359965920448303,0.2691269516944885,0.0,0.0,24.0,34.0,0,1819.7398557892577,-0.43502443256233764
20.9382,0.4,dwell,10,0.415072500705719,0.4435007572174072,-0.3271317481994629,0.0,0.0,24.0,34.0,0,1825.5842064939234,0.06984733834236287
20.9574,0.4,dwell,10,0.40631526708602905,0.32952260971069336,0.20353780686855316,0.0,0.0,24.0,34.0,0,1787.067881366381,-0.32579131293475416
20.9781,0.4,dwell,10,0.4067091643810272,0.3510032892227173,-0.02908114716410637,0.0,0.0,24.0,34.0,0,1788.8003321539104,-0.14146929871553773
20.9981,0.4,dwell,10,0.408273309469223,0.29648059606552124,-0.30316606163978577,0.0,0.0,24.0,34.0,0,1795.6798015594245,0.1145893459321238
21.0181,0.4,ramp,10,0.40993160009384155,0.33361849188804626,0.19675269722938538,0.0,0.0,24.0,34.0,0,1802.97334466077,-0.32351820823625876
21.0393,0.38303,ramp,10,0.40712758898735046,0.2700478732585907,-0.18388597667217255,0.0,0.0,24.0,34.0,0,1790.6406596909392,0.02645562477809041
21.0592,0.36711,ramp,10,0.41473567485809326,0.5392034649848938,0.08000171184539795,0.0,0.0,24.0,34.0,0,1824.102769042107,-0.32295979314881074
21.0792,0.35114,ramp,10,0.4071497619152069,0.23083281517028809,0.26601749658584595,0.0,0.0,24.0,34.0,0,1790.7381813211064,-0.33185689971356236
21.0992,0.33511,ramp,10,0.40505993366241455,0.4136074185371399,-0.07003956288099289,0.0,0.0,24.0,34.0,0,1781.5466366003748,-0.13700878336640931
21.1193,0.31907,ramp,10,0.4106064438819885,0.501104474067688,0.1933409869670868,0.0,0.0,24.0,34.0,0,1805.941462662799,-0.4000239290238027
21.139,0.30328,ramp,10,0.4068671464920044,0.33006855845451355,0.12289761751890182,0.0,0.0,24.0,34.0,0,1789.4951737688523,-0.2587819501864457
21.1591,0.28718,ramp,10,0.411552369594574,0.29128873348236084,0.14795514941215515,0.0,0.0,24.0,34.0,0,1810.1018612400987,-0.26286374681979613
21.1791,0.27123,ramp,10,0.4107495844364166,0.35933899879455566,-0.09897413849830627,0.0,0.0,24.0,34.0,0,1806.57102770271,-0.08610421993365357
21.1993,0.25505,ramp,10,0.40515607595443726,0.4799598157405853,0.013177040033042431,0.0,0.0,24.0,34.0,0,1781.9694924860196,-0.23769942465140606
21.2192,0.23914,ramp,10,0.4064425230026245,0.46774381399154663,-0.01386800967156887,0.0,0.0,24.0,34.0,0,1787.627582120164,-0.20934996724990954
21.2393,0.22303,ramp,10,0.4026421010494232,0.23515021800994873,0.22681346535682678,0.0,0.0,24.0,34.0,0,1770.9124533559577,-0.2989551689344581
21.2593,0.20708,ramp,10,0.40253791213035583,0.33600863814353943,0.1926424354314804,0.0,0.0,24.0,34.0,0,1770.4542065561393,-0.31825066857027345
21.2796,0.19078,ramp,10,0.40340712666511536,0.5832486152648926,-0.21437358856201172,0.0,0.0,24.0,34.0,0,1774.277211751651,-0.09759483780944983
21.2992,0.17513,ramp,10,0.393904447555542,0.22241869568824768,0.1685861200094223,0.0,0.0,24.0,34.0,0,1732.4822461195713,-0.24167882407021646
21.3192,0.15916,ramp,10,0.3936849534511566,0.340480774641037,-0.6704518795013428,0.0,0.0,24.0,34.0,0,1731.5168606273903,0.38217569882996727
21.3393,0.14304,ramp,10,0.3928174376487732,0.3515639305114746,0.12196794152259827,0.0,0.0,24.0,34.0,0,1727.7013268470935,-0.26463209643978514
21.3593,0.12706,ramp,10,0.39127153158187866,0.17029324173927307,-0.12384885549545288,0.0,0.0,24.0,34.0,0,1720.9020768470393,0.0192511707666458
21.3788,0.11144,ramp,10,0.3897702395915985,0.3162485957145691,-0.006704702507704496,0.0,0.0,24.0,34.0,0,1714.2990498044594,-0.14400854697792442
21.3992,0.09511,ramp,10,0.37904438376426697,0.375970721244812,0.0020432057790458202,0.0,0.0,24.0,34.0,0,1667.124271985608,-0.17918868603163826
21.4192,0.07912,ramp,10,0.3803858160972595,0.31171083450317383,-0.09785839915275574,0.0,0.0,24.0,34.0,0,1673.0241995332722,-0.07066199744803035
21.4393,0.06305,ramp,10,0.3738672435283661,0.25232142210006714,0.16051366925239563,0.0,0.0,24.0,34.0,0,1644.3540199612135,-0.2426455585356287
21.4593,0.04705,ramp,10,0.3749084770679474,0.3369070291519165,-0.08329678326845169,0.0,0.0,24.0,34.0,0,1648.9336042552811,-0.09489763374719212
21.4792,0.03113,ramp,10,0.362192839384079,0.08292430639266968,0.06828633695840836,0.0,0.0,24.0,34.0,0,1593.0073087485905,-0.09005235513641574
21.4988,0.01547,ramp,10,0.35708943009376526,0.5766416192054749,-0.07080638408660889,0.0,0.0,24.0,34.0,0,1570.5613423599943,-0.2203691533247909
21.5186,0.0,rest,10,0.3524148166179657,0.18234342336654663,-0.017534486949443817,0.0,0.0,24.0,34.0,0,1550.0013184644733,-0.07341999968081457
21.5397,0.0,rest,10,0.34617292881011963,0.4994630813598633,-0.11427600681781769,0.0,0.0,24.0,34.0,0,1522.548062030148,-0.15454524452530743
21.5597,0.0,rest,10,0.3305036723613739,0.2902618646621704,0.0719640702009201,0.0,0.0,24.0,34.0,0,1453.6310727049165,-0.1860401891785715
21.5796,0.0,rest,10,0.32118335366249084,0.18959707021713257,0.1010480672121048,0.0,0.0,24.0,34.0,0,1412.638170049979,-0.15632726471153963
21.5997,0.0,rest,10,0.3094252645969391,0.3565599322319031,0.1438511312007904,0.0,0.0,24.0,34.0,0,1360.9233933299502,-0.25999743546181764
21.6198,0.0,rest,10,0.2957189381122589,0.4670509099960327,-0.17866095900535583,0.0,0.0,24.0,34.0,0,1300.639820901186,-0.11192646859612808
21.6397,0.0,rest,10,0.2895269989967346,0.09402355551719666,-0.32116106152534485,0.0,0.0,24.0,34.0,0,1273.4062502896572,0.14688035361578064
21.6598,0.0,rest,10,0.2714567482471466,0.3504445552825928,-0.3085741400718689,0.0,0.0,24.0,34.0,0,1193.9291364848536,0.006787575770478255
21.6797,0.0,rest,10,0.259756475687027,0.463715523481369,0.036501117050647736,0.0,0.0,24.0,34.0,0,1142.4686500370353,-0.23854867953900505
21.6998,0.0,rest,10,0.24603036046028137,0.3168453872203827,-0.07967980206012726,0.0,0.0,24.0,34.0,0,1082.0980421748961,-0.10933688988273325
21.7197,0.0,rest,10,0.240109384059906,0.27516958117485046,-0.046614766120910645,0.0,0.0,24.0,34.0,0,1056.0562278287994,-0.10695431686349749
21.7398,0.0,rest,10,0.22872552275657654,0.46631819009780884,-0.3745269179344177,0.0,0.0,24.0,34.0,0,1005.9873907727642,-0.04403965546165836
21.7598,0.0,rest,10,0.22018374502658844,0.4464661478996277,0.07286559045314789,0.0,0.0,24.0,34.0,0,968.4186901415858,-0.24390126820179125
21.7797,0.0,rest,10,0.20766054093837738,0.39209526777267456,-0.29764074087142944,0.0,0.0,24.0,34.0,0,913.3387617934845,-0.05805654396820273
21.7997,0.0,rest,10,0.200514554977417,0.23611871898174286,-0.03228400647640228,0.0,0.0,24.0,34.0,0,881.9090739968319,-0.0982167327320024
21.8197,0.0,rest,10,0.19243498146533966,0.2593535780906677,0.10308747738599777,0.0,0.0,24.0,34.0,0,846.3732536912787,-0.1633207048906409
21.8399,0.0,rest,10,0.18341009318828583,0.2037706822156906,-0.17492590844631195,0.0,0.0,24.0,34.0,0,806.6797218963533,-0.03025074120088378
21.8589,0.0,rest,10,0.17771367728710175,0.4392288327217102,0.20936714112758636,0.0,0.0,24.0,34.0,0,781.6255762106206,-0.2840215863177334
21.8797,0.0,rest,10,0.16511136293411255,0.19259807467460632,-0.020228024572134018,0.0,0.0,24.0,34.0,0,726.1977027452085,-0.08410559895008193
